timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Ipswich Town,Rochdale,John Busby,3,3.00,0.00,1.78,1.13,2,0,2,0,0,0,"53,59","",3,7,1,0,2,0,0,1,1,1,17,16,7,2,10,14,2,0,53,47,2.01,1.50,3.00,50,100,50,50,0,50,100,0,100,8.00,2.00,1.42,4.45,7.25,1.24,1.77,2.95,5.45,1.91,1.80,Portman Road (Ipswich- Suffolk)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Northampton Town,Hull City,Alan Young,3,1.00,3.00,1.26,1.87,0,2,2,2,0,2,"","34,44",4,4,2,0,2,0,1,1,1,1,9,9,3,5,6,4,0,1,46,54,1.23,1.14,3.00,50,100,50,50,0,50,100,0,50,10.00,2.00,3.50,3.60,2.00,1.25,1.80,3.05,5.70,1.69,2.05,PTS Academy Stadium (Northampton- East Midlands)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Plymouth Argyle,Shrewsbury Town,Tim Robinson,3,3.00,1.00,1.61,1.35,1,1,2,2,1,1,"29","14",4,3,1,0,0,0,0,1,0,0,13,10,8,2,5,8,-1,-1,50,50,1.68,1.20,0.50,0,0,0,0,0,0,50,0,0,13.00,7.00,2.40,3.40,2.80,1.24,1.77,2.95,5.55,1.62,2.15,Home Park (Plymouth)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Portsmouth,Wigan Athletic,Anthony Coggins,3,1.00,0.00,1.39,1.17,1,2,3,1,0,1,"89","39,59",8,1,0,0,2,0,0,0,1,1,17,9,2,4,15,5,-1,-1,58,42,1.75,1.17,1.00,0,50,0,0,0,0,50,0,50,12.00,3.00,1.61,3.80,5.65,1.21,1.69,2.75,5.00,1.69,2.05,Fratton Park (Portsmouth)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Sunderland,Peterborough United,Scott Oldham,3,1.00,0.00,1.58,1.61,1,0,1,0,0,0,"81","",8,7,3,0,0,0,1,2,0,0,12,12,3,6,9,6,1,0,49,51,1.41,1.48,2.00,50,100,0,0,0,0,100,0,100,16.00,5.00,2.10,3.15,3.70,1.39,2.25,4.20,8.25,1.95,1.80,Stadium of Light (Sunderland)
1601128800,Sep 26 2020 - 2:00pm,complete,N/A,Swindon Town,Burton Albion,Kevin Johnson,3,3.00,0.00,1.09,1.39,4,2,6,4,3,1,"7,31,35,60","40,77",5,6,3,0,0,0,2,1,0,0,10,9,9,3,1,6,0,1,42,58,1.49,1.00,3.50,100,100,100,50,0,50,100,50,100,12.00,5.00,2.15,3.50,3.20,1.27,1.87,3.20,6.00,1.69,2.05,The County Ground (Swindon- Wiltshire)
1601215200,Sep 27 2020 - 2:00pm,complete,N/A,Lincoln City,Charlton Athletic,Marc Edwards,3,3.00,3.00,1.46,1.87,2,0,2,1,1,0,"45'1,88","",2,5,3,0,4,0,1,2,0,4,14,15,7,3,7,12,-1,-1,45,55,1.64,1.63,2.00,0,100,0,0,0,50,100,0,50,9.00,2.00,2.40,3.15,3.00,1.32,2.00,3.60,6.95,1.77,1.95,LNER Stadium (Lincoln- Lincolnshire)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,AFC Wimbledon,Accrington Stanley,Chris Pollard,4,1.00,0.00,1.13,1.30,1,2,3,3,1,2,"18","41,45",5,5,1,0,2,0,1,0,0,2,8,12,5,5,3,7,1,0,46,54,1.18,1.30,5.50,100,100,100,50,50,50,50,100,100,6.00,3.00,2.50,3.35,2.75,1.26,1.83,3.15,5.90,1.67,2.10,Kiyan Prince Foundation Stadium (London)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Blackpool,Lincoln City,Thomas Bramall,4,3.00,3.00,1.88,1.80,2,3,5,2,1,1,"17,82","24,85,88",6,6,1,1,1,0,0,2,0,1,18,12,5,4,13,8,4,2,50,50,1.92,1.25,2.50,50,100,50,0,0,0,100,50,100,8.00,4.00,2.15,3.20,3.50,1.35,2.10,3.80,7.25,1.83,1.87,Bloomfield Road (Blackpool- Lancashire)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Bristol Rovers,Northampton Town,Sam Purkiss,4,0.00,3.00,1.00,0.70,2,0,2,0,0,0,"55,79","",10,2,1,0,4,1,1,0,2,3,14,8,6,0,8,8,1,0,62,38,1.56,0.81,2.50,50,100,50,0,0,0,50,100,100,6.00,4.00,2.45,3.25,2.90,1.32,2.00,3.55,6.85,1.77,1.95,Memorial Stadium (Bristol- Gloucestershire)
